ID,20S20R1,7S7R100,9S9R100,3S3R100,21S21R1,22S22R1,8S8R100,6S6R100,2S2R100,5S5R100,16S16R1,17S17R1,1S1R100,15S15R1,18S18R1,19S19R1,14S14R1,11S11R1,4S4R100,10S10R1,12S12R1,13S13R1
Selenomonas ruminantium,1548.0,615.0,565.0,1180.0,1431.0,230.0,1508.0,1583.0,279.0,1632.0,360.0,1170.0,1195.0,8633.0,987.0,1270.0,3086.0,330.0,3935.0,513.0,2095.0,805.0
Selenomonas sp. AE3005,53.0,43.0,21.0,45.0,30.0,21.0,118.0,47.0,28.0,83.0,32.0,100.0,49.0,652.0,17.0,46.0,105.0,14.0,219.0,36.0,184.0,40.0
Selenomonas sp. ATCC 33150,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Selenomonas sp. CM52,33.0,9.0,14.0,8.0,17.0,14.0,26.0,21.0,11.0,32.0,10.0,44.0,26.0,94.0,11.0,10.0,61.0,15.0,58.0,19.0,43.0,12.0
Selenomonas sp. F0473,11.0,5.0,1.0,9.0,9.0,34.0,23.0,7.0,14.0,12.0,7.0,30.0,18.0,60.0,7.0,15.0,33.0,25.0,36.0,17.0,30.0,13.0
Selenomonas sp. FC4001,8.0,5.0,5.0,10.0,15.0,4.0,26.0,9.0,8.0,9.0,12.0,15.0,16.0,62.0,10.0,5.0,25.0,10.0,28.0,8.0,26.0,6.0
Selenomonas sp. FOBRC6,3.0,4.0,2.0,4.0,1.0,4.0,12.0,4.0,1.0,3.0,2.0,3.0,6.0,27.0,1.0,4.0,15.0,4.0,18.0,4.0,15.0,0.0
Selenomonas sp. FOBRC9,7.0,14.0,13.0,9.0,4.0,6.0,19.0,15.0,11.0,10.0,9.0,12.0,6.0,46.0,5.0,6.0,15.0,6.0,21.0,11.0,12.0,14.0
Selenomonas sp. ND2010,32.0,21.0,17.0,36.0,12.0,0.0,107.0,73.0,12.0,78.0,7.0,43.0,35.0,575.0,10.0,46.0,72.0,8.0,196.0,17.0,183.0,40.0
Selenomonas sp. oral taxon 126,12.0,10.0,7.0,15.0,7.0,10.0,20.0,15.0,3.0,21.0,8.0,29.0,16.0,80.0,7.0,9.0,29.0,7.0,30.0,6.0,23.0,10.0
Selenomonas sp. oral taxon 136,2.0,4.0,2.0,4.0,7.0,26.0,5.0,4.0,11.0,5.0,17.0,13.0,2.0,24.0,1.0,5.0,13.0,3.0,17.0,6.0,12.0,3.0
Selenomonas sp. oral taxon 137,12.0,9.0,9.0,3.0,1.0,6.0,9.0,26.0,3.0,4.0,1.0,12.0,1.0,23.0,1.0,4.0,14.0,1.0,11.0,13.0,6.0,10.0
Selenomonas sp. oral taxon 138,3.0,2.0,2.0,3.0,2.0,4.0,19.0,5.0,11.0,7.0,1.0,13.0,13.0,27.0,5.0,4.0,11.0,7.0,11.0,7.0,12.0,7.0
Selenomonas sp. oral taxon 149,22.0,14.0,10.0,16.0,7.0,12.0,26.0,20.0,8.0,22.0,2.0,17.0,20.0,87.0,7.0,13.0,24.0,21.0,76.0,11.0,28.0,18.0
Selenomonas sp. oral taxon 478,4.0,1.0,0.0,3.0,2.0,3.0,2.0,5.0,2.0,1.0,0.0,7.0,2.0,21.0,0.0,1.0,12.0,1.0,12.0,1.0,11.0,1.0
Selenomonas sp. oral taxon 892,10.0,10.0,0.0,11.0,12.0,7.0,19.0,10.0,8.0,7.0,4.0,15.0,10.0,45.0,4.0,5.0,32.0,16.0,17.0,7.0,15.0,8.0
Selenomonas sp. oral taxon 920,6.0,6.0,4.0,7.0,10.0,9.0,8.0,6.0,14.0,8.0,3.0,11.0,8.0,34.0,2.0,8.0,17.0,11.0,16.0,7.0,11.0,7.0
Selenomonas sputigena,13.0,10.0,6.0,27.0,5.0,17.0,36.0,30.0,8.0,15.0,5.0,54.0,28.0,121.0,12.0,17.0,42.0,20.0,85.0,18.0,44.0,20.0
Acetonema longum,151.0,52.0,32.0,86.0,57.0,88.0,143.0,60.0,137.0,122.0,55.0,273.0,149.0,178.0,52.0,74.0,464.0,123.0,233.0,102.0,103.0,41.0
Anaeroarcus burkinensis,80.0,5.0,17.0,38.0,16.0,18.0,163.0,33.0,31.0,53.0,35.0,655.0,103.0,256.0,19.0,28.0,296.0,26.0,243.0,37.0,155.0,31.0
Anaeromusa acidaminophila,189.0,54.0,24.0,121.0,72.0,34.0,327.0,77.0,51.0,121.0,51.0,1044.0,263.0,453.0,24.0,104.0,620.0,42.0,449.0,72.0,295.0,44.0
Anaerosporomusa subterranea,205.0,67.0,44.0,93.0,114.0,80.0,213.0,95.0,95.0,139.0,111.0,369.0,286.0,357.0,69.0,124.0,678.0,103.0,370.0,98.0,186.0,52.0
Dendrosporobacter quercicolus,215.0,35.0,19.0,84.0,111.0,73.0,213.0,78.0,97.0,121.0,66.0,378.0,160.0,210.0,51.0,92.0,385.0,86.0,330.0,81.0,137.0,64.0
Pelosinus fermentans,79.0,31.0,34.0,58.0,46.0,67.0,51.0,33.0,39.0,80.0,27.0,230.0,93.0,142.0,55.0,44.0,208.0,65.0,172.0,68.0,116.0,25.0
Pelosinus propionicus,70.0,28.0,23.0,30.0,60.0,42.0,82.0,19.0,47.0,69.0,39.0,293.0,86.0,136.0,24.0,45.0,174.0,59.0,172.0,38.0,123.0,33.0
Pelosinus sp. UFO1,233.0,55.0,38.0,135.0,112.0,67.0,146.0,91.0,105.0,140.0,72.0,883.0,185.0,368.0,136.0,122.0,515.0,203.0,567.0,61.0,399.0,73.0
Propionispora sp. 2/2-37,116.0,61.0,24.0,72.0,67.0,116.0,151.0,52.0,103.0,91.0,65.0,309.0,139.0,171.0,65.0,48.0,268.0,86.0,253.0,89.0,121.0,50.0
Propionispora vibrioides,137.0,56.0,31.0,91.0,80.0,75.0,170.0,58.0,72.0,99.0,58.0,318.0,152.0,206.0,23.0,89.0,307.0,82.0,285.0,64.0,132.0,39.0
Sporolituus thermophilus,73.0,20.0,14.0,23.0,54.0,55.0,63.0,15.0,39.0,28.0,25.0,149.0,95.0,59.0,24.0,16.0,161.0,60.0,102.0,44.0,44.0,19.0
Sporomusa acidovorans,145.0,67.0,32.0,96.0,88.0,105.0,115.0,49.0,103.0,120.0,51.0,340.0,181.0,274.0,67.0,76.0,489.0,97.0,371.0,94.0,131.0,62.0
Sporomusa malonica,164.0,52.0,38.0,102.0,79.0,85.0,123.0,55.0,87.0,117.0,68.0,363.0,195.0,194.0,106.0,85.0,375.0,162.0,264.0,105.0,130.0,71.0
Sporomusa ovata,3.0,3.0,1.0,6.0,1.0,5.0,5.0,2.0,5.0,10.0,1.0,5.0,8.0,8.0,0.0,7.0,4.0,3.0,3.0,2.0,1.0,3.0
Sporomusa sp. An4,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,5.0,0.0,4.0,1.0,1.0,0.0
Sporomusa sphaeroides,174.0,50.0,22.0,77.0,67.0,53.0,101.0,41.0,65.0,97.0,37.0,303.0,168.0,187.0,47.0,80.0,329.0,86.0,270.0,76.0,94.0,55.0
Thermosinus carboxydivorans,71.0,18.0,19.0,29.0,40.0,28.0,42.0,29.0,60.0,50.0,34.0,144.0,78.0,87.0,26.0,36.0,189.0,59.0,90.0,31.0,58.0,21.0
uncultured Thermosinus sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Allisonella histaminiformans,67.0,31.0,55.0,36.0,33.0,20.0,139.0,147.0,22.0,63.0,49.0,84.0,71.0,549.0,28.0,52.0,95.0,25.0,160.0,32.0,373.0,155.0
Anaeroglobus geminatus,12.0,12.0,2.0,10.0,4.0,24.0,20.0,12.0,17.0,10.0,7.0,42.0,9.0,33.0,3.0,12.0,35.0,23.0,34.0,10.0,16.0,12.0
Caecibacter massiliensis,9.0,10.0,7.0,11.0,4.0,1.0,24.0,12.0,5.0,10.0,13.0,13.0,9.0,43.0,3.0,13.0,25.0,5.0,26.0,8.0,51.0,1.0
Colibacter massiliensis,15.0,10.0,2.0,13.0,13.0,10.0,13.0,14.0,7.0,21.0,12.0,31.0,7.0,47.0,13.0,18.0,25.0,29.0,34.0,21.0,37.0,7.0
Dialister invisus CAG:218,30.0,23.0,2.0,33.0,23.0,0.0,115.0,64.0,6.0,57.0,20.0,247.0,19.0,117.0,8.0,46.0,110.0,11.0,229.0,7.0,299.0,48.0
Dialister invisus,25.0,19.0,5.0,66.0,17.0,9.0,209.0,83.0,23.0,90.0,40.0,290.0,40.0,181.0,7.0,69.0,185.0,6.0,295.0,34.0,351.0,52.0
Dialister micraerophilus,19.0,9.0,12.0,24.0,24.0,18.0,28.0,9.0,28.0,24.0,16.0,29.0,19.0,68.0,6.0,19.0,61.0,41.0,68.0,28.0,39.0,26.0
Dialister pneumosintes,0.0,3.0,0.0,4.0,1.0,3.0,8.0,1.0,7.0,3.0,0.0,8.0,3.0,11.0,0.0,0.0,10.0,2.0,3.0,7.0,5.0,2.0
Dialister sp. CAG:357,1197.0,418.0,559.0,622.0,661.0,12.0,7894.0,1474.0,24.0,1329.0,748.0,3174.0,692.0,7236.0,248.0,503.0,3167.0,42.0,4221.0,205.0,5737.0,1084.0
Dialister sp. CAG:486,1348.0,340.0,620.0,678.0,568.0,25.0,7045.0,1112.0,37.0,1655.0,500.0,2065.0,863.0,9451.0,125.0,544.0,4932.0,25.0,4829.0,199.0,5344.0,947.0
Dialister sp. CAG:588,0.0,1.0,3.0,3.0,1.0,5.0,3.0,2.0,6.0,5.0,3.0,3.0,2.0,6.0,2.0,1.0,0.0,1.0,1.0,2.0,8.0,5.0
Dialister succinatiphilus,290.0,59.0,80.0,159.0,117.0,26.0,1579.0,390.0,22.0,310.0,120.0,700.0,139.0,1260.0,39.0,125.0,1103.0,20.0,1162.0,51.0,1424.0,207.0
Megasphaera cerevisiae,75.0,55.0,31.0,78.0,57.0,37.0,365.0,89.0,34.0,103.0,44.0,480.0,127.0,717.0,33.0,52.0,337.0,40.0,394.0,59.0,271.0,77.0
Megasphaera elsdenii CAG:570,2.0,10.0,4.0,7.0,6.0,1.0,25.0,5.0,4.0,5.0,1.0,0.0,1.0,60.0,2.0,8.0,8.0,2.0,17.0,1.0,39.0,6.0
Megasphaera elsdenii,78.0,53.0,22.0,88.0,44.0,20.0,282.0,121.0,58.0,94.0,45.0,94.0,48.0,1027.0,19.0,52.0,176.0,19.0,258.0,54.0,443.0,61.0
Megasphaera genomosp. type_1,2.0,1.0,0.0,6.0,2.0,1.0,3.0,2.0,0.0,5.0,0.0,0.0,1.0,8.0,0.0,4.0,2.0,8.0,6.0,1.0,2.0,1.0
Megasphaera massiliensis,12.0,6.0,0.0,11.0,3.0,5.0,49.0,11.0,11.0,10.0,20.0,45.0,6.0,99.0,4.0,7.0,29.0,2.0,51.0,6.0,85.0,14.0
Megasphaera micronuciformis,18.0,8.0,8.0,24.0,7.0,19.0,15.0,20.0,16.0,17.0,7.0,31.0,17.0,60.0,12.0,15.0,39.0,20.0,37.0,42.0,81.0,9.0
Megasphaera paucivorans,59.0,46.0,16.0,80.0,48.0,30.0,131.0,78.0,41.0,104.0,32.0,336.0,79.0,318.0,34.0,78.0,284.0,47.0,321.0,42.0,140.0,47.0
Megasphaera sp. BL7,4.0,7.0,2.0,9.0,1.0,1.0,41.0,29.0,0.0,9.0,5.0,11.0,5.0,110.0,1.0,5.0,20.0,0.0,41.0,2.0,78.0,5.0
Megasphaera sp. BV3C16-1,28.0,21.0,9.0,22.0,18.0,28.0,34.0,31.0,24.0,36.0,35.0,106.0,41.0,116.0,16.0,22.0,100.0,37.0,89.0,19.0,58.0,31.0
Megasphaera sp. DISK 18,7.0,9.0,2.0,3.0,7.0,2.0,11.0,13.0,4.0,4.0,3.0,17.0,4.0,42.0,3.0,4.0,22.0,2.0,36.0,3.0,14.0,4.0
Megasphaera sp. DJF_B143,9.0,2.0,3.0,14.0,2.0,2.0,32.0,22.0,8.0,7.0,3.0,21.0,9.0,45.0,1.0,8.0,22.0,1.0,31.0,5.0,36.0,5.0
Megasphaera sp. MJR8396C,15.0,3.0,1.0,19.0,6.0,9.0,27.0,16.0,6.0,19.0,2.0,37.0,16.0,71.0,4.0,5.0,37.0,8.0,46.0,6.0,70.0,7.0
Megasphaera sp. NM10,4.0,3.0,1.0,3.0,0.0,2.0,28.0,15.0,0.0,5.0,2.0,9.0,4.0,51.0,2.0,0.0,15.0,0.0,8.0,0.0,39.0,1.0
Megasphaera sp. UPII 135-E,4.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,6.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0
Megasphaera sp. UPII 199-6,3.0,1.0,1.0,2.0,1.0,127.0,1.0,0.0,0.0,5.0,3.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0
uncultured Megasphaera sp.,1.0,0.0,2.0,4.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,3.0,1.0,10.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,0.0
Veillonellaceae bacterium DNF00626,15.0,5.0,2.0,14.0,4.0,13.0,39.0,9.0,26.0,17.0,15.0,26.0,13.0,44.0,2.0,8.0,42.0,26.0,36.0,9.0,38.0,5.0
Veillonellaceae bacterium DNF00751,0.0,0.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,3.0,2.0,1.0,1.0,0.0,2.0,0.0
Veillonellaceae bacterium KA00182,0.0,0.0,4.0,0.0,1.0,3.0,3.0,3.0,5.0,2.0,2.0,4.0,0.0,6.0,2.0,6.0,5.0,0.0,3.0,0.0,5.0,1.0
Negativicoccus massiliensis,3.0,2.0,0.0,1.0,2.0,4.0,5.0,2.0,4.0,1.0,1.0,2.0,1.0,6.0,4.0,0.0,10.0,6.0,1.0,4.0,3.0,2.0
Negativicoccus succinicivorans,8.0,3.0,3.0,7.0,11.0,11.0,5.0,5.0,8.0,11.0,11.0,9.0,23.0,19.0,4.0,7.0,33.0,11.0,9.0,8.0,16.0,3.0
Veillonella atypica,13.0,8.0,10.0,21.0,7.0,9.0,40.0,32.0,4.0,18.0,11.0,178.0,14.0,155.0,10.0,33.0,43.0,4.0,72.0,8.0,241.0,20.0
Veillonella caviae,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Veillonella dispar,46.0,49.0,18.0,58.0,27.0,11.0,53.0,69.0,19.0,54.0,22.0,330.0,23.0,215.0,18.0,47.0,108.0,20.0,120.0,21.0,557.0,40.0
Veillonella magna,18.0,27.0,18.0,42.0,25.0,37.0,73.0,29.0,33.0,46.0,21.0,569.0,27.0,97.0,8.0,30.0,128.0,36.0,101.0,29.0,81.0,29.0
Veillonella montpellierensis,17.0,37.0,11.0,35.0,17.0,27.0,66.0,48.0,32.0,22.0,34.0,809.0,38.0,54.0,13.0,31.0,123.0,37.0,119.0,26.0,108.0,22.0
Veillonella parvula,16.0,17.0,13.0,37.0,9.0,10.0,56.0,43.0,31.0,13.0,19.0,264.0,5.0,104.0,8.0,24.0,81.0,13.0,78.0,13.0,240.0,22.0
Veillonella seminalis,26.0,14.0,4.0,18.0,13.0,12.0,14.0,36.0,27.0,10.0,13.0,231.0,15.0,153.0,6.0,17.0,45.0,11.0,84.0,16.0,54.0,26.0
Veillonella sp. 3_1_44,2.0,2.0,0.0,8.0,4.0,5.0,8.0,7.0,4.0,6.0,1.0,17.0,1.0,16.0,12.0,7.0,21.0,0.0,15.0,0.0,41.0,7.0
Veillonella sp. 6_1_27,3.0,2.0,1.0,1.0,4.0,0.0,3.0,4.0,1.0,5.0,4.0,34.0,7.0,12.0,2.0,2.0,16.0,2.0,9.0,1.0,44.0,3.0
Veillonella sp. ACP1,3.0,2.0,1.0,2.0,0.0,2.0,4.0,11.0,1.0,3.0,1.0,34.0,3.0,25.0,0.0,5.0,14.0,1.0,5.0,3.0,41.0,3.0
Veillonella sp. AS16,12.0,18.0,0.0,17.0,2.0,11.0,52.0,26.0,9.0,14.0,15.0,917.0,5.0,29.0,6.0,12.0,112.0,13.0,104.0,7.0,91.0,13.0
Veillonella sp. CAG:933,78.0,87.0,52.0,83.0,45.0,20.0,179.0,101.0,57.0,54.0,86.0,388.0,47.0,270.0,29.0,62.0,174.0,19.0,173.0,46.0,270.0,78.0
Veillonella sp. DNF00869,6.0,2.0,5.0,4.0,3.0,0.0,2.0,5.0,1.0,4.0,4.0,31.0,5.0,6.0,4.0,6.0,18.0,8.0,6.0,2.0,9.0,3.0
Veillonella sp. DORA_A_3_16_22,22.0,15.0,5.0,32.0,19.0,7.0,59.0,55.0,12.0,31.0,6.0,187.0,20.0,140.0,6.0,36.0,68.0,11.0,77.0,17.0,307.0,25.0
Veillonella sp. DORA_B_18_19_23,8.0,5.0,1.0,1.0,1.0,1.0,9.0,8.0,5.0,5.0,1.0,21.0,1.0,33.0,0.0,2.0,20.0,1.0,6.0,2.0,33.0,1.0
Veillonella sp. HPA0037,6.0,2.0,0.0,3.0,0.0,0.0,5.0,7.0,4.0,2.0,1.0,37.0,1.0,32.0,2.0,5.0,6.0,2.0,14.0,0.0,40.0,3.0
Veillonella sp. ICM51a,1.0,3.0,0.0,5.0,5.0,2.0,6.0,9.0,3.0,0.0,1.0,25.0,1.0,18.0,1.0,5.0,4.0,0.0,7.0,8.0,31.0,2.0
Veillonella sp. OK1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Veillonella sp. oral taxon 158,14.0,34.0,5.0,40.0,17.0,1.0,52.0,46.0,1.0,29.0,6.0,284.0,7.0,183.0,2.0,44.0,94.0,4.0,74.0,10.0,366.0,17.0
Veillonella sp. oral taxon 780,11.0,3.0,0.0,8.0,18.0,2.0,2.0,3.0,0.0,15.0,5.0,31.0,9.0,16.0,0.0,6.0,14.0,3.0,13.0,6.0,5.0,8.0
Veillonella tobetsuensis,11.0,19.0,3.0,13.0,5.0,14.0,34.0,33.0,5.0,17.0,13.0,460.0,11.0,89.0,4.0,13.0,57.0,9.0,85.0,15.0,159.0,7.0
Dethiosulfatibacter aminovorans,90.0,50.0,13.0,108.0,94.0,124.0,26.0,29.0,95.0,121.0,88.0,93.0,82.0,105.0,39.0,114.0,231.0,106.0,122.0,156.0,41.0,62.0
Ezakiella massiliensis,7.0,14.0,6.0,14.0,9.0,22.0,12.0,3.0,23.0,12.0,19.0,6.0,6.0,13.0,4.0,8.0,20.0,17.0,4.0,18.0,3.0,17.0
Kallipyga gabonensis,0.0,2.0,0.0,6.0,3.0,8.0,7.0,5.0,9.0,5.0,9.0,5.0,6.0,9.0,8.0,8.0,12.0,6.0,9.0,11.0,6.0,6.0
Kallipyga massiliensis,5.0,4.0,3.0,2.0,3.0,23.0,4.0,6.0,9.0,6.0,9.0,2.0,13.0,13.0,1.0,1.0,25.0,12.0,7.0,10.0,7.0,4.0
Tissierellia bacterium KA00581,9.0,8.0,2.0,5.0,11.0,15.0,3.0,6.0,14.0,18.0,7.0,6.0,8.0,8.0,12.0,11.0,18.0,19.0,14.0,13.0,11.0,11.0
Tissierellia bacterium S5-A11,1.0,3.0,0.0,2.0,1.0,3.0,0.0,3.0,1.0,1.0,2.0,5.0,5.0,9.0,0.0,3.0,22.0,10.0,4.0,1.0,2.0,3.0
Tissierellia bacterium S7-1-4,10.0,11.0,4.0,11.0,6.0,30.0,7.0,2.0,17.0,10.0,18.0,7.0,12.0,14.0,5.0,12.0,36.0,32.0,15.0,16.0,10.0,12.0
[Clostridium] ultunense,58.0,58.0,40.0,125.0,63.0,78.0,35.0,48.0,81.0,127.0,81.0,59.0,79.0,147.0,37.0,97.0,175.0,112.0,165.0,99.0,54.0,82.0
Sedimentibacter sp. B4,113.0,83.0,44.0,219.0,97.0,100.0,55.0,43.0,113.0,232.0,100.0,123.0,126.0,202.0,62.0,89.0,240.0,123.0,181.0,84.0,74.0,138.0
Tepidimicrobium xylanilyticum,36.0,41.0,17.0,84.0,21.0,59.0,27.0,24.0,48.0,64.0,50.0,31.0,29.0,62.0,15.0,57.0,61.0,51.0,67.0,62.0,18.0,49.0
Sporanaerobacter acetigenes,31.0,24.0,19.0,60.0,40.0,52.0,19.0,27.0,57.0,82.0,52.0,43.0,44.0,72.0,14.0,52.0,82.0,69.0,73.0,44.0,21.0,32.0
Sporanaerobacter sp. PP17-6a,58.0,36.0,10.0,37.0,24.0,64.0,22.0,22.0,46.0,59.0,44.0,31.0,46.0,64.0,10.0,35.0,87.0,66.0,62.0,48.0,37.0,46.0
Anaerococcus hydrogenalis,282.0,73.0,93.0,220.0,241.0,16.0,11.0,158.0,24.0,262.0,51.0,62.0,172.0,173.0,198.0,204.0,486.0,37.0,320.0,78.0,34.0,127.0
Anaerococcus lactolyticus,4.0,8.0,5.0,16.0,11.0,18.0,12.0,15.0,23.0,19.0,2.0,14.0,8.0,13.0,11.0,10.0,20.0,26.0,42.0,13.0,8.0,8.0
Anaerococcus mediterraneensis,9.0,9.0,2.0,7.0,35.0,15.0,2.0,10.0,11.0,7.0,13.0,9.0,10.0,14.0,8.0,14.0,18.0,17.0,23.0,12.0,4.0,6.0
Anaerococcus obesiensis,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0
Anaerococcus pacaensis,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
Anaerococcus prevotii,12.0,10.0,3.0,17.0,8.0,13.0,5.0,5.0,21.0,13.0,14.0,13.0,10.0,18.0,7.0,16.0,51.0,22.0,31.0,25.0,7.0,18.0
Anaerococcus provenciensis,4.0,1.0,1.0,6.0,3.0,9.0,4.0,0.0,10.0,5.0,10.0,2.0,4.0,6.0,2.0,2.0,6.0,6.0,6.0,1.0,0.0,2.0
Anaerococcus rubiinfantis,3.0,4.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,4.0,9.0,0.0,0.0,6.0,0.0,2.0,3.0,1.0,1.0,3.0,1.0,5.0
Anaerococcus senegalensis,1.0,7.0,0.0,3.0,1.0,7.0,3.0,0.0,10.0,1.0,5.0,0.0,1.0,2.0,0.0,1.0,6.0,6.0,4.0,5.0,0.0,4.0
Anaerococcus sp. HMSC065G05,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
Anaerococcus sp. HMSC068A02,3.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Anaerococcus sp. HMSC075B03,4.0,6.0,0.0,4.0,6.0,4.0,0.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,11.0,0.0,3.0,1.0,0.0
Anaerococcus sp. Marseille-P2143,7.0,0.0,5.0,4.0,4.0,15.0,3.0,1.0,2.0,5.0,6.0,5.0,9.0,11.0,6.0,4.0,11.0,21.0,1.0,5.0,4.0,4.0
Anaerococcus sp. SB3,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,4.0,1.0,4.0,0.0,5.0
Anaerococcus tetradius,11.0,4.0,1.0,3.0,7.0,17.0,6.0,5.0,21.0,9.0,22.0,7.0,5.0,9.0,6.0,4.0,15.0,7.0,8.0,14.0,2.0,9.0
Anaerococcus vaginalis,5.0,4.0,0.0,5.0,1.0,15.0,4.0,0.0,13.0,7.0,4.0,0.0,1.0,7.0,1.0,5.0,13.0,4.0,9.0,2.0,4.0,4.0
Anaerosphaera aminiphila,20.0,22.0,17.0,60.0,22.0,32.0,11.0,7.0,27.0,36.0,36.0,14.0,19.0,47.0,9.0,21.0,67.0,24.0,57.0,40.0,22.0,42.0
Anaerosphaera sp. HMSC064C01,5.0,1.0,0.0,8.0,0.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,5.0,1.0,0.0,8.0,4.0,0.0,19.0,1.0,2.0,1.0
Finegoldia magna,32.0,23.0,16.0,46.0,36.0,52.0,21.0,31.0,38.0,37.0,42.0,47.0,36.0,51.0,29.0,31.0,94.0,55.0,68.0,43.0,33.0,26.0
Helcococcus kunzii,5.0,6.0,1.0,22.0,21.0,31.0,6.0,5.0,19.0,12.0,13.0,16.0,11.0,19.0,12.0,14.0,33.0,31.0,10.0,15.0,9.0,11.0
Helcococcus sueciensis,3.0,10.0,1.0,22.0,18.0,21.0,6.0,5.0,9.0,8.0,31.0,13.0,12.0,18.0,4.0,8.0,16.0,25.0,19.0,13.0,7.0,11.0
Lagierella massiliensis,2.0,18.0,1.0,31.0,27.0,28.0,12.0,13.0,34.0,31.0,21.0,5.0,16.0,20.0,8.0,26.0,23.0,12.0,44.0,20.0,5.0,5.0
Murdochiella massiliensis,2.0,6.0,2.0,16.0,5.0,17.0,6.0,8.0,7.0,8.0,15.0,5.0,19.0,27.0,6.0,4.0,15.0,9.0,12.0,8.0,6.0,8.0
Murdochiella sp. Marseille-P2341,12.0,2.0,0.0,8.0,5.0,25.0,6.0,3.0,15.0,9.0,15.0,1.0,15.0,14.0,1.0,9.0,19.0,7.0,9.0,8.0,4.0,15.0
Peptoniphilaceae bacterium FC2,2.0,2.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0
Parvimonas micra,8.0,1.0,9.0,16.0,10.0,1.0,9.0,10.0,10.0,3.0,15.0,15.0,13.0,27.0,7.0,9.0,14.0,12.0,17.0,15.0,18.0,14.0
Parvimonas sp. KA00067,0.0,1.0,69.0,4.0,3.0,8.0,0.0,0.0,4.0,2.0,5.0,1.0,3.0,5.0,2.0,1.0,13.0,9.0,2.0,6.0,0.0,4.0
Parvimonas sp. oral taxon 110,3.0,0.0,0.0,4.0,0.0,10.0,1.0,0.0,1.0,0.0,10.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,5.0,1.0,3.0
Parvimonas sp. oral taxon 393,2.0,3.0,1.0,1.0,3.0,2.0,2.0,0.0,5.0,0.0,2.0,1.0,5.0,3.0,0.0,3.0,3.0,5.0,4.0,0.0,2.0,4.0
Peptoniphilus asaccharolyticus,14.0,4.0,3.0,11.0,12.0,10.0,7.0,7.0,20.0,11.0,15.0,9.0,9.0,24.0,5.0,11.0,47.0,14.0,23.0,10.0,2.0,3.0
Peptoniphilus coxii,8.0,2.0,1.0,9.0,4.0,20.0,3.0,3.0,14.0,22.0,8.0,6.0,14.0,12.0,7.0,14.0,23.0,23.0,20.0,18.0,6.0,8.0
Peptoniphilus duerdenii,2.0,2.0,3.0,3.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,5.0,6.0,3.0,5.0,2.0,2.0,1.0
Peptoniphilus grossensis,9.0,6.0,2.0,10.0,12.0,25.0,5.0,8.0,24.0,18.0,8.0,4.0,19.0,34.0,6.0,12.0,34.0,17.0,13.0,16.0,7.0,7.0
